Dot Point Measurements

Generated: Thursday 19 January 2023 14:29:18

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
9.jpg	      0		664	1927																			Unknown			Open					34.8
9.jpg	      0		695	2832																			Unknown			Open					54.6
9.jpg	      0		957	3292																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			69.2
9.jpg	      0		672	2403																			Unknown			Open					40.8
9.jpg	      0		1699	695																			Unknown			Open					64.6
9.jpg	      0		1962	1144																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			49.9
9.jpg	      0		1903	847																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			61.0
9.jpg	      0		2128	789																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			69.0
9.jpg	      0		1707	857																			Unknown			Open					57.0
9.jpg	      0		1642	488																			Unknown			Open					74.0
9.jpg	      0		1747	1178																			Unknown			Open					42.9
9.jpg	      0		1670	790																			Octocoral/Black	Whip		Open		11168917			59.7
9.jpg	      0		1655	1725																			Unknown			Open					18.4
9.jpg	      0		1985	1719																			Invertebrate Complex	Complex 1		Open					32.8
9.jpg	      0		1930	362																			Sponges	Massive forms		Open		10000903			83.8
9.jpg	      0		1806	1228																			Unknown			Open					42.2
9.jpg	      0		1868	575																			Invertebrate Complex	Complex 1		Open					72.8
9.jpg	      0		1736	1287																			Unknown			Open					37.9
9.jpg	      0		2106	1474																			Invertebrate Complex	Complex 1		Open					43.8
9.jpg	      0		2059	1033																			Sponges	Massive forms		Open		10000903			57.2
9.jpg	      0		1782	1899																			Unknown			Open					20.8
9.jpg	      0		2039	1518																			Invertebrate Complex	Complex 1		Open					39.8
9.jpg	      0		2093	1391																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			45.6
9.jpg	      0		1938	1474																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			37.1
9.jpg	      0		1890	2885																			Sponges	Massive forms		Open		10000903			52.8
9.jpg	      0		1660	3285																			Open Water			Open					67.4
9.jpg	      0		1972	3127																			Sponges	Erect forms		Open		10000912			65.3
9.jpg	      0		2023	2185																			Invertebrate Complex	Complex 1		Open					34.5
9.jpg	      0		1965	1935																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			29.7
9.jpg	      0		1987	3716																			Sponges	Massive forms		Open		10000903			92.4
9.jpg	      0		2000	2607																			Sponges	Erect forms		Open		10000912			45.0
9.jpg	      0		2039	3231																			Sponges	Erect forms		Open		10000912			71.4
9.jpg	      0		1989	3091																			Sponges	Erect forms		Open		10000912			64.1
9.jpg	      0		1851	2820																			Sponges	Massive forms		Open		10000903			49.0
9.jpg	      0		1948	2081																			Unknown			Open					29.5
9.jpg	      0		1648	3384																			Open Water			Open					72.0
9.jpg	      0		1957	2966																			Sponges	Erect forms		Open		10000912			57.9
9.jpg	      0		2006	2402																			Hydroids			Open		11001000			38.6
9.jpg	      0		2125	3742																			Sponges	Massive forms		Open		10000903			96.1
9.jpg	      0		2040	3177																			Sponges	Erect forms		Open		10000912			69.0
9.jpg	      0		2096	2136																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			37.2
9.jpg	      0		2147	2089																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			39.2
9.jpg	      0		2083	2136																			Invertebrate Complex	Complex 1		Open					36.6
9.jpg	      0		2063	3753																			Sponges	Massive forms		Open		10000903			95.4
M1.jpg	      0		712	992																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			58.2
M1.jpg	      0		601	1351																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			48.3
M1.jpg	      0		1044	1706																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			19.6
M1.jpg	      0		759	87																			Octocoral/Black	Branching (3D)		Open		11168902			99.0
M1.jpg	      0		933	875																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			58.5
M1.jpg	      0		896	1364																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			37.5
M1.jpg	      0		702	1435																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			41.7
M1.jpg	      0		647	1599																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			39.4
M1.jpg	      0		636	201																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			95.7
M1.jpg	      0		573	1342																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			49.7
M1.jpg	      0		651	482																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			82.3
M1.jpg	      0		916	419																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			80.7
M1.jpg	      0		636	1528																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			41.7
M1.jpg	      0		1051	1228																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			39.6
M1.jpg	      0		1018	1776																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			18.6
M1.jpg	      0		917	90																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			96.8
M1.jpg	      0		661	142																			Octocoral/Black	Branching (3D)		Open		11168902			98.0
M1.jpg	      0		604	1246																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			51.7
M1.jpg	      0		824	1642																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			30.5
M1.jpg	      0		1009	814																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			60.2
M1.jpg	      0		854	2883																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			52.9
M1.jpg	      0		652	3760																			Open Water			Open					97.6
M1.jpg	      0		745	3810																			Unknown			Open					98.4
M1.jpg	      0		604	3149																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			70.8
M1.jpg	      0		716	3189																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			69.9
M1.jpg	      0		805	2473																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			37.6
M1.jpg	      0		690	2442																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			41.0
M1.jpg	      0		803	2233																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			30.5
M1.jpg	      0		632	1934																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			35.8
M1.jpg	      0		668	2735																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			52.0
M1.jpg	      0		900	2190																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			25.1
M1.jpg	      0		585	2101																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			38.9
M1.jpg	      0		829	3739																			Unknown			Open					93.7
M1.jpg	      0		1048	3130																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			61.1
M1.jpg	      0		671	2340																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			39.0
M1.jpg	      0		685	3216																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			71.8
M1.jpg	      0		829	2083																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			26.6
M1.jpg	      0		740	3760																			Unknown			Open					96.1
M1.jpg	      0		610	2930																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			61.5
M1.jpg	      0		920	3708																			Unknown			Open					91.1
M1.jpg	      0		1666	521																			Open Water			Open					74.5
M1.jpg	      0		2085	267																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			93.4
M1.jpg	      0		1716	741																			Open Water			Open					64.4
M1.jpg	      0		2030	1649																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			38.2
M1.jpg	      0		2028	697																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			72.6
M1.jpg	      0		2098	131																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			100.0
M1.jpg	      0		1816	1833																			Open Water			Open					24.9
M1.jpg	      0		1656	443																			Open Water			Open					78.2
M1.jpg	      0		2012	1060																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			56.7
M1.jpg	      0		1942	1836																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			31.1
M1.jpg	      0		1770	746																			Open Water			Open					65.0
M1.jpg	      0		1723	117																			Open Water			Open					95.0
M1.jpg	      0		2084	658																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			75.7
M1.jpg	      0		1948	130																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			97.4
M1.jpg	      0		2048	1206																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			52.2
M1.jpg	      0		1855	1259																			Open Water			Open					43.9
M1.jpg	      0		2116	287																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			93.2
M1.jpg	      0		2072	212																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			95.7
M1.jpg	      0		2068	1547																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			42.3
M1.jpg	      0		2037	587																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			77.8
M1.jpg	      0		1718	3290																			Open Water			Open					70.1
M1.jpg	      0		2017	3762																			Unknown			Open					97.5
M1.jpg	      0		1947	3022																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			62.0
M1.jpg	      0		2075	2318																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			41.4
M1.jpg	      0		1941	2915																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			57.2
M1.jpg	      0		2044	3785																			Unknown			Open					99.1
M1.jpg	      0		1649	3212																			Open Water			Open					65.4
M1.jpg	      0		1903	2210																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			31.2
M1.jpg	      0		1978	3339																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			77.0
M1.jpg	      0		1879	3669																			Unknown			Open					90.8
M1.jpg	      0		1851	2247																			Unknown			Open					29.7
M1.jpg	      0		2131	3085																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			69.7
M1.jpg	      0		1990	2980																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			61.3
M1.jpg	      0		1713	2775																			Open Water			Open					45.5
M1.jpg	      0		1689	3782																			Open Water			Open					94.0
M1.jpg	      0		1647	3799																			Open Water			Open					94.4
M1.jpg	      0		1671	3116																			Open Water			Open					61.0
M1.jpg	      0		2028	3708																			Unknown			Open					95.1
M1.jpg	      0		1997	2845																			Unconsolidated	Sand	mud (fine sand)	Open		82001015			55.8
M1.jpg	      0		1774	2656																			Open Water			Open					41.6
1.jpg	      0		139	197																						Open					100.0
1.jpg	      0		408	197																						Open					94.2
1.jpg	      0		677	197																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				90.1
1.jpg	      0		946	197																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				88.0
1.jpg	      0		1214	197																						Open					88.0
1.jpg	      0		1483	197																						Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				90.1
1.jpg	      0		1752	197																						Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				94.2
1.jpg	      0		2021	197																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				100.0
1.jpg	      0		139	580																						Open					83.4
1.jpg	      0		408	580																						Open					76.4
1.jpg	      0		677	580																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				71.3
1.jpg	      0		946	580																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				68.6
1.jpg	      0		1214	580																						Open					68.6
1.jpg	      0		1483	580																						Open					71.3
1.jpg	      0		1752	580																						Open	.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.				76.4
1.jpg	      0		2021	580																						Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				83.4
1.jpg	      0		139	963																						Open					68.4
1.jpg	      0		408	963																						Open					59.6
1.jpg	      0		677	963																						Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				52.9
1.jpg	      0		946	963																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				49.2
1.jpg	      0		1214	963																						Open					49.2
1.jpg	      0		1483	963																						Open					52.9
1.jpg	      0		1752	963																						Open	.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.				59.6
1.jpg	      0		2021	963																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				68.4
1.jpg	      0		139	1346																						Open					56.1
1.jpg	      0		408	1346																						Open					45.0
1.jpg	      0		677	1346																						Open	".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."				35.7
